5,1.4007359492134395,4.4847821445316205,0.18991306812533987,0.4847884552923385,556,1,0.2,50,0.1,0.3,1.3,0.08,0.2,2,0.3,0.3,75,240,0.3,75,0.5,0.5,50,0.2,294,4.6,95152,80828,308252
2,1.397409688075204,4.492758678772055,0.23971491169618742,0.561002060463039,556,1,0.2,50,0.1,0.3,1.3,0.08,0.2,2,0.3,0.3,75,240,0.3,75,0.5,0.5,50,0.2,294,4.6,85422,86354,302452
9,1.4244520569524801,4.461520273724995,0.19234586682232285,0.5041760580291192,556,1,0.2,50,0.1,0.3,1.3,0.08,0.2,2,0.3,0.3,75,240,0.3,75,0.5,0.5,50,0.2,294,4.6,93048,78116,304386
7,1.3715417539231671,4.557238655881172,0.19327761781322508,0.4862524006392157,556,1,0.2,50,0.1,0.3,1.3,0.08,0.2,2,0.3,0.3,75,240,0.3,75,0.5,0.5,50,0.2,294,4.6,89894,82046,302572
6,1.3783012133452353,4.452509766600313,0.18246132912955995,0.4985156383015757,556,1,0.2,50,0.1,0.3,1.3,0.08,0.2,2,0.3,0.3,75,240,0.3,75,0.5,0.5,50,0.2,294,4.6,87118,80020,288378
4,1.4024624844616098,4.486640458066764,0.20168549767773625,0.5596722477225761,556,1,0.2,50,0.1,0.3,1.3,0.08,0.2,2,0.3,0.3,75,240,0.3,75,0.5,0.5,50,0.2,294,4.6,84654,74070,291964
8,1.4006504566077107,4.507170745605685,0.16544450691759202,0.48736799710554424,556,1,0.2,50,0.1,0.3,1.3,0.08,0.2,2,0.3,0.3,75,240,0.3,75,0.5,0.5,50,0.2,294,4.6,85544,79938,295590
3,1.3726853757149573,4.5113522473462755,0.2035718874177582,0.549902387400043,556,1,0.2,50,0.1,0.3,1.3,0.08,0.2,2,0.3,0.3,75,240,0.3,75,0.5,0.5,50,0.2,294,4.6,90080,81384,316314
1,1.3835755644006025,4.486670914819054,0.1927075426107479,0.5795768204186693,556,1,0.2,50,0.1,0.3,1.3,0.08,0.2,2,0.3,0.3,75,240,0.3,75,0.5,0.5,50,0.2,294,4.6,91572,85868,305618
10,1.3792900252257565,4.573246411575239,0.21406082562438286,0.5050781451438331,556,1,0.2,50,0.1,0.3,1.3,0.08,0.2,2,0.3,0.3,75,240,0.3,75,0.5,0.5,50,0.2,294,4.6,96708,82148,301998
15,1.3937055820599047,4.496729151938082,0.17416908022194436,0.5167745331381343,556,1,0.2,50,0.1,0.3,1.3,0.08,0.2,2,0.3,0.3,75,240,0.3,75,0.5,0.5,50,0.2,294,4.6,83344,69852,282288
11,1.4338813676655182,4.476047264822553,0.1984078523264645,0.4853740286200461,556,1,0.2,50,0.1,0.3,1.3,0.08,0.2,2,0.3,0.3,75,240,0.3,75,0.5,0.5,50,0.2,294,4.6,80728,78030,308220
13,1.3681211511429816,4.4605610921428225,0.20874380370818602,0.5160248711603918,556,1,0.2,50,0.1,0.3,1.3,0.08,0.2,2,0.3,0.3,75,240,0.3,75,0.5,0.5,50,0.2,294,4.6,91364,82724,308116
14,1.4201899323194886,4.4824879454250635,0.21444291028883639,0.5353124363818151,556,1,0.2,50,0.1,0.3,1.3,0.08,0.2,2,0.3,0.3,75,240,0.3,75,0.5,0.5,50,0.2,294,4.6,92068,84640,303326
12,1.3974175741452595,4.45498365272162,0.19050759808656947,0.5149790626462744,556,1,0.2,50,0.1,0.3,1.3,0.08,0.2,2,0.3,0.3,75,240,0.3,75,0.5,0.5,50,0.2,294,4.6,94814,88942,303622
16,1.398648634389413,4.512996634467858,0.202069108850772,0.5259608886887004,556,1,0.2,50,0.1,0.3,1.3,0.08,0.2,2,0.3,0.3,75,240,0.3,75,0.5,0.5,50,0.2,294,4.6,92846,84378,314376
17,1.4158230127619311,4.454446604241126,0.1540391556358491,0.5143559869898856,556,1,0.2,50,0.1,0.3,1.3,0.08,0.2,2,0.3,0.3,75,240,0.3,75,0.5,0.5,50,0.2,294,4.6,88428,84816,312846
18,1.3896612433203428,4.495540673221613,0.20917543797509414,0.5172127066823863,556,1,0.2,50,0.1,0.3,1.3,0.08,0.2,2,0.3,0.3,75,240,0.3,75,0.5,0.5,50,0.2,294,4.6,90514,81750,311140
21,1.4184775670043708,4.492659412803712,0.1780095234943002,0.4362887446016832,556,1,0.2,50,0.3,0.3,1.3,0.08,0.2,2,0.3,0.3,75,240,0.3,75,0.5,0.5,50,0.2,294,4.6,18714,16448,45144
22,1.4108341887551472,4.549121652613933,0.23646726244786095,0.5046318330233026,556,1,0.2,50,0.3,0.3,1.3,0.08,0.2,2,0.3,0.3,75,240,0.3,75,0.5,0.5,50,0.2,294,4.6,18948,15306,41816
